2024-07-05 03:16:45,175, globalData, INFO, 763ed75f7fd1303b2fb3b43eb0c786eb.code,4703,False,False,12,1.5234375,True,True,0.011469125747680664,0.8012335300445557,131.0625,None
2024-07-05 03:16:45,298, globalData, INFO, 2d361d80240b4a3a39d882935f342108.code,2669,False,False,15,0.6328125,False,False,0.018039703369140625,0.728539228439331,115.890625,None
2024-07-05 03:16:45,379, globalData, INFO, b91ee7c5fe399935cff3ec8ed3fc6b6b.code,3207,False,False,9,0.94921875,None,True,0.007869482040405273,0.8042631149291992,116.8125,None
2024-07-05 03:16:45,406, globalData, INFO, 821301bea32b0ddd833f9819aa7b8428.code,3935,False,False,18,1.20703125,False,False,0.024768352508544922,0.841982364654541,117.4375,None
2024-07-05 03:16:45,580, globalData, INFO, 0b84bb46a9798aecf40f42a7e99036e3.code,5761,False,False,15,1.20703125,None,None,0.01884007453918457,1.0271589756011963,118.0390625,None
2024-07-05 03:16:45,599, globalData, INFO, 970ddad178a75af879d4a9d9b27a789d.code,8595,False,False,30,2.1796875,True,True,0.01828932762145996,1.1790661811828613,135.40625,None
2024-07-05 03:16:45,668, globalData, INFO, 744e4edbc6996ad7079115bded1f3fe0.code,5547,False,False,41,2.0390625,True,False,0.10626530647277832,1.0871131420135498,119.33203125,None
2024-07-05 03:16:45,758, globalData, INFO, 6d86b2fe59440c1f195552e6d4e7daa8.code,4187,False,False,32,1.40625,True,None,0.09264254570007324,1.1853971481323242,119.90625,None
2024-07-05 03:16:46,054, globalData, INFO, 12aba1520aa526d23f40e17c659a9207.code,10089,False,False,40,2.296875,True,None,0.24213767051696777,1.4843018054962158,134.21875,None
2024-07-05 03:16:46,064, globalData, INFO, 7cc7c83f1d3243eea157258f94df703f.code,3913,False,False,11,0.83203125,True,True,0.019907474517822266,1.4939219951629639,131.6484375,None
2024-07-05 03:16:46,312, globalData, INFO, 609d077665ebe3559d7c59099987b44f.code,7917,False,False,19,1.34765625,True,True,0.018305540084838867,1.7525415420532227,135.1171875,None
2024-07-05 03:16:46,381, globalData, INFO, 841d45b777e7873d0686d89f919d075b.code,7395,False,False,26,1.72265625,True,True,0.03091573715209961,1.813861608505249,134.6171875,None
2024-07-05 03:16:46,527, globalData, INFO, bb5dd58940e05c9a461a347303c1be0e.code,5561,False,False,13,1.6640625,True,None,0.029578685760498047,1.9508213996887207,136.6796875,None
2024-07-05 03:16:46,565, globalData, INFO, 346d645ed662f5020259795dcada89cc.code,5495,False,False,20,1.5234375,True,True,0.03418445587158203,1.9934475421905518,135.51171875,None
2024-07-05 03:16:46,603, globalData, INFO, 6c42b4d6f76005032f759d10a2364549.code,20583,False,False,102,3.26953125,True,False,0.2614283561706543,2.034177780151367,144.52734375,None
2024-07-05 03:16:46,817, globalData, INFO, 543b20a73697fb0dc168871faa02b574.code,18823,False,False,48,7.59375,True,False,0.07849693298339844,2.2084708213806152,152.3671875,None
2024-07-05 03:16:47,280, globalData, INFO, 377ee8b41a37e31a864649cfe244bf22.code,15947,False,False,12,2.75390625,True,False,0.0460357666015625,2.7034239768981934,140.2265625,None
2024-07-05 03:16:47,285, globalData, INFO, 3acab565226d51a7e8bf066eb866834e.code,10633,False,False,92,7.7109375,True,None,1.1466050148010254,2.730039358139038,137.40234375,None
2024-07-05 03:16:47,382, globalData, INFO, 49306dda58bec1b94d8aac36b7c88ed7.code,4885,False,False,31,8.0078125,None,False,2.116600275039673,2.8004229068756104,122.0,None
2024-07-05 03:16:48,413, globalData, INFO, 4ea318278e2288cbd37438cea15717a7.code,20874,False,False,46,4.875,True,False,0.08371543884277344,3.8475840091705322,144.78515625,None
2024-07-05 03:16:48,655, globalData, INFO, 8a3b89484fbf00c9a89e93e1efa81720.code,12129,False,False,42,4.67578125,True,True,0.11561393737792969,4.080145597457886,144.24609375,None
2024-07-05 03:16:55,048, globalData, INFO, f82a6eb89a743af42651734926d00216.code,25655,False,False,42,7.8046875,True,False,1.5337066650390625,10.48183560371399,170.34375,None
2024-07-05 03:16:55,329, globalData, INFO, 8f9242b27ce6b60e50d5b2fb911cac3e.code,38667,False,False,201,35.25,True,False,7.154623031616211,10.749088764190674,183.6015625,None
2024-07-05 03:17:13,495, globalData, INFO, f6055987517b95a487de04f902089089.code,13007,False,False,124,116.609375,False,False,28.285963773727417,28.9251549243927,142.29296875,None
2024-07-05 03:17:27,876, globalData, INFO, af26fe45db4ca433269e3c0d56421e62.code,13093,False,False,97,43.65625,True,False,7.394733428955078,43.307708740234375,189.52734375,None
2024-07-05 03:20:00,409, globalData, INFO, fb74b26cb76d613a95bf0d7ef283a632.code,17837,False,False,280,148.828125,None,False,136.3854525089264,195.83108186721802,1253.0078125,None
2024-07-05 03:21:03,650, globalData, INFO, 1ab144217b35ef4159ff65ab6135e6e1.code,20241,False,False,101,691.90234375,True,False,250.51211500167847,259.0711715221405,606.34765625,None
