2024-08-27 19:43:20,982, globalData, INFO, 0x31ed1bc96fa75ee33d513a0cef4b65c2500b320b.code,12360,False,False,-1,2.23828125,None,None,0.021962642669677734,-1,0.022060871124267578,60.671875,None
2024-08-27 19:43:21,000, globalData, INFO, 0x095acec11f4fb352681c2ddc930388fecec7cf25.code,3910,False,False,-1,1.1484375,None,None,0.0079345703125,-1,0.008025407791137695,59.453125,None
2024-08-27 19:43:21,013, globalData, INFO, 0x410447406655c396cb6e22a80f8a9df565157b61.code,8086,False,False,-1,1.46484375,None,None,0.010241031646728516,-1,0.010287761688232422,59.81640625,None
2024-08-27 19:43:21,084, globalData, INFO, 0x1d462414fe14cf489c7a21cac78509f4bf8cd7c0.code,3498,False,False,-1,0.83203125,None,None,0.009135723114013672,-1,0.009187698364257812,59.05078125,None
2024-08-27 19:43:21,098, globalData, INFO, 0xa506758544a71943b5e8728d2df8ec9e72473a9a.code,4758,False,False,-1,1.20703125,None,None,0.01790642738342285,-1,0.017971515655517578,59.45703125,None
2024-08-27 19:43:21,100, globalData, INFO, 0xffa39dcbaff181656d485e818ef8b1f3a411052c.code,4040,False,False,-1,1.1484375,None,None,0.01179051399230957,-1,0.01185297966003418,59.59765625,None
2024-08-27 19:43:21,105, globalData, INFO, 0xba7fbbbef465121bf42daafb8499c915c3de29ce.code,6260,False,False,-1,1.20703125,None,None,0.011240482330322266,-1,0.011296987533569336,59.51171875,None
2024-08-27 19:43:21,119, globalData, INFO, 0x8c5cc09dfc32af3fbe764c5ec9ffada63aada32a.code,9924,False,False,-1,1.78125,None,None,0.019051551818847656,-1,0.0191190242767334,60.21484375,None
2024-08-27 19:43:21,120, globalData, INFO, 0xc5f6950c17b6eb1e9bff46f1ee7ba00a22a3053c.code,5424,False,False,-1,1.5234375,None,None,0.016086816787719727,-1,0.01615309715270996,59.98828125,None
2024-08-27 19:43:21,134, globalData, INFO, 0xdecd5780a9d50a96f34ce7e9e636903f6f3b47f5.code,8086,False,False,-1,1.46484375,None,None,0.013745546340942383,-1,0.013808250427246094,59.984375,None
2024-08-27 19:43:21,138, globalData, INFO, 0xa858bc1b71a895ee83b92f149616f9b3f6afa0fb.code,10058,False,False,-1,1.72265625,None,None,0.05280160903930664,-1,0.05288052558898926,59.93359375,None
2024-08-27 19:43:21,151, globalData, INFO, 0xa4d17ab1ee0efdd23edc2869e7ba96b89eecf9ab.code,4654,False,False,-1,1.5234375,None,None,0.009163379669189453,-1,0.009222269058227539,59.73828125,None
2024-08-27 19:43:21,154, globalData, INFO, 0xe61f5155ec8a9270ec3621f90ff99716002d3441.code,10884,False,False,-1,1.60546875,None,None,0.018304109573364258,-1,0.018371105194091797,59.9921875,None
2024-08-27 19:43:21,155, globalData, INFO, 0xebbdcd19b78d32fefa3c250b87f6fd7550cb911d.code,18726,False,False,-1,3.26953125,None,None,0.04233717918395996,-1,0.04241824150085449,61.6015625,None
2024-08-27 19:43:21,159, globalData, INFO, 0xd3f9d7f8b0a6dd663bc5dc1a2229ae845fb9e779.code,8118,False,False,-1,1.78125,None,None,0.02318096160888672,-1,0.023247718811035156,60.0234375,None
2024-08-27 19:43:21,160, globalData, INFO, 0x8a77e40936bbc27e80e9a3f526368c967869c86d.code,7348,False,False,-1,1.83984375,None,None,0.06663227081298828,-1,0.06670594215393066,60.30078125,None
2024-08-27 19:43:21,162, globalData, INFO, 0xb22c1c159d12461ea124b0deb4b5b93020e6ad16.code,18448,False,False,-1,4.81640625,None,None,0.05744600296020508,-1,0.05751919746398926,63.125,None
2024-08-27 19:43:21,176, globalData, INFO, 0xb60524d00de642355eb7992184788fa151e862f8.code,2068,False,False,-1,0.94921875,None,None,0.03200531005859375,-1,0.03208518028259277,59.2578125,None
2024-08-27 19:43:21,191, globalData, INFO, 0xff56cc6b1e6ded347aa0b7676c85ab0b3d08b0fa.code,6168,False,False,-1,1.72265625,None,None,0.049970388412475586,-1,0.05005288124084473,60.265625,None
2024-08-27 19:43:21,211, globalData, INFO, 0x12778371a6aa58b1dd623c126e09cd28fc5b9b5c.code,31256,False,False,-1,8.42578125,None,None,0.10781311988830566,-1,0.10788226127624512,67.01953125,None
2024-08-27 19:43:21,214, globalData, INFO, 0xfa0ef5e034cae1ae752d59bdb8adcde37ed7ab97.code,6404,False,False,-1,1.98046875,None,None,0.1082308292388916,-1,0.1083061695098877,60.22265625,None
2024-08-27 19:43:21,281, globalData, INFO, 0xd31a5afcf4f2168d0e3a47685c85b2166edf69d9.code,3454,False,False,-1,0.890625,None,None,0.009776115417480469,-1,0.009841203689575195,59.08984375,None
2024-08-27 19:43:21,350, globalData, INFO, 0x8d2242b308e81c773ef3c1b1e78968fb670c1870.code,7738,False,False,-1,1.83984375,None,None,0.1144869327545166,-1,0.11458587646484375,60.17578125,None
