contract,duration
other.name_registrar_sol_NameRegistrar.hex,1.8174188137054443
reentrancy.0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839_sol_TokenBank.hex,1.769108533859253
access_control.parity_wallet_bug_2_sol_WalletEvents.hex,1.867173194885254
reentrancy.0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839_sol_Token.hex,1.9212315082550049
arithmetic.overflow_simple_add_sol_Overflow_Add.hex,1.717423915863037
reentrancy.0x561eac93c92360949ab1f1403323e6db345cbf31_sol_LogFile.hex,1.7670037746429443
unchecked_low_level_calls.0x7d09edb07d23acb532a82be3da5c17d9d85806b4_sol_PoCGame.hex,1.9682157039642334
reentrancy.etherstore_sol_EtherStore.hex,1.8248403072357178
unchecked_low_level_calls.0x39cfd754c85023648bf003bea2dd498c5612abfa_sol_TokenBank.hex,1.7175030708312988
reentrancy.modifier_reentrancy_sol_attack.hex,1.6237704753875732
reentrancy.0x4320e6f8c05b27ab4707cd1f6d5ce6f3e4b3a5a1_sol_LogFile.hex,1.766963243484497
arithmetic.token_sol_Token.hex,1.7228968143463135
reentrancy.0xb5e1b1ee15c6fa0e48fce100125569d430f1bd12_sol_Log.hex,1.7681121826171875
unchecked_low_level_calls.0x8fd1e427396ddb511533cf9abdbebd0a7e08da35_sol_TokenBank.hex,1.6305005550384521
time_manipulation.lottopollo_sol_lottopollo.hex,1.97745680809021
access_control.mycontract_sol_MyContract.hex,1.4167399406433105
arithmetic.integer_overflow_minimal_sol_IntegerOverflowMinimal.hex,1.423377275466919
unchecked_low_level_calls.0xe09b1ab8111c2729a76f16de96bc86a7af837928_sol_FiftyFlip.hex,3.018955707550049
unchecked_low_level_calls.0xa1fceeff3acc57d257b917e30c4df661401d6431_sol_AirDropContract.hex,1.5847928524017334
unchecked_low_level_calls.0xbebbfe5b549f5db6e6c78ca97cac19d1fb03082c_sol_VaultProxy.hex,1.3788833618164062
bad_randomness.random_number_generator_sol_RandomNumberGenerator.hex,1.3678300380706787
reentrancy.0x941d225236464a25eb18076df7da6a91d0f95e9e_sol_ETH_FUND.hex,1.5688135623931885
reentrancy.0x4e73b32ed6c35f570686b89848e5f39f20ecc106_sol_PRIVATE_ETH_CELL.hex,1.5170886516571045
access_control.incorrect_constructor_name3_sol_Missing.hex,1.5170230865478516
access_control.FibonacciBalance_sol_FibonacciBalance.hex,1.619089126586914
unchecked_low_level_calls.0x4a66ad0bca2d700f11e1f2fc2c106f7d3264504c_sol_EBU.hex,1.5668351650238037
reentrancy.reentrancy_cross_function_sol_Reentrancy_cross_function.hex,1.4192140102386475
unchecked_low_level_calls.0xa46edd6a9a93feec36576ee5048146870ea2c3ae_sol_EBU.hex,1.5266177654266357
time_manipulation.timed_crowdsale_sol_TimedCrowdsale.hex,1.6187782287597656
unchecked_low_level_calls.0x07f7ecb66d788ab01dc93b9b71a88401de7d0f2e_sol_PoCGame.hex,1.7676711082458496
reentrancy.0x7b368c4e805c3870b6c49a3f1f49f69af8662cf3_sol_W_WALLET.hex,1.6668386459350586
reentrancy.0xcead721ef5b11f1a7b530171aab69b16c5e66b6e_sol_Log.hex,1.9724819660186768
reentrancy.0x8c7777c45481dba411450c228cb692ac3d550344_sol_ETH_VAULT.hex,1.6719951629638672
front_running.FindThisHash_sol_FindThisHash.hex,1.5669138431549072
unchecked_low_level_calls.0xec329ffc97d75fe03428ae155fc7793431487f63_sol_Owned.hex,1.5215976238250732
unchecked_low_level_calls.0xbaa3de6504690efb064420d89e871c27065cdd52_sol_Proxy.hex,1.3167130947113037
unchecked_low_level_calls.0xb0510d68f210b7db66e8c7c814f22680f2b8d1d6_sol_SafeMath.hex,1.6220781803131104
unchecked_low_level_calls.0x2972d548497286d18e92b5fa1f8f9139e5653fd2_sol_demo.hex,1.6713571548461914
access_control.phishable_sol_Phishable.hex,1.566774845123291
unchecked_low_level_calls.0x7a4349a749e59a5736efb7826ee3496a2dfd5489_sol_WhaleGiveaway1.hex,1.516554594039917
reentrancy.0xb5e1b1ee15c6fa0e48fce100125569d430f1bd12_sol_Private_Bank.hex,1.5672855377197266
access_control.wallet_04_confused_sign_sol_Wallet.hex,1.317267656326294
unchecked_low_level_calls.0xb37f18af15bafb869a065b61fc83cfc44ed9cc27_sol_SimpleWallet.hex,1.2189884185791016
access_control.multiowned_vulnerable_sol_TestContract.hex,1.4169201850891113
arithmetic.tokensalechallenge_sol_TokenSaleChallenge.hex,1.4669146537780762
unchecked_low_level_calls.0x5aa88d2901c68fda244f1d0584400368d2c8e739_sol_MultiplicatorX3.hex,1.2186648845672607
reentrancy.0x93c32845fae42c83a70e5f06214c8433665c2ab5_sol_Log.hex,1.5691795349121094
unchecked_low_level_calls.0x958a8f594101d2c0485a52319f29b2647f2ebc06_sol_Marriage.hex,2.8715789318084717
reentrancy.spank_chain_payment_sol_ECTools.hex,1.4162909984588623
reentrancy.0xf015c35649c82f5467c9c74b7f28ee67665aad68_sol_Log.hex,1.7171456813812256
unchecked_low_level_calls.0xb0510d68f210b7db66e8c7c814f22680f2b8d1d6_sol_Splitter.hex,1.7180955410003662
unchecked_low_level_calls.0x958a8f594101d2c0485a52319f29b2647f2ebc06_sol_Owned.hex,1.5194377899169922
reentrancy.0x4320e6f8c05b27ab4707cd1f6d5ce6f3e4b3a5a1_sol_ACCURAL_DEPOSIT.hex,1.617056131362915
front_running.odds_and_evens_sol_OddsAndEvens.hex,1.3169167041778564
unchecked_low_level_calls.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10_sol_SafeMath.hex,1.3669614791870117
unchecked_low_level_calls.0x0cbe050f75bc8f8c2d6c0d249fea125fd6e1acc9_sol_Caller.hex,1.266874074935913
unchecked_low_level_calls.0x3a0e9acd953ffc0dd18d63603488846a6b8b2b01_sol_Token.hex,1.2667453289031982
unchecked_low_level_calls.0xb11b2fed6c9354f7aa2f658d3b4d7b31d8a13b77_sol_Proxy.hex,1.5292112827301025
front_running.eth_tx_order_dependence_minimal_sol_EthTxOrderDependenceMinimal.hex,1.4675261974334717
reentrancy.reentrancy_dao_sol_ReentrancyDAO.hex,1.5167152881622314
access_control.multiowned_vulnerable_sol_MultiOwnable.hex,1.2714097499847412
arithmetic.integer_overflow_add_sol_IntegerOverflowAdd.hex,1.416264295578003
reentrancy.modifier_reentrancy_sol_Bank.hex,1.4165873527526855
arithmetic.BECToken_sol_PausableToken.hex,1.7253482341766357
front_running.ERC20_sol_SafeMath.hex,1.4169373512268066
unchecked_low_level_calls.0xe4eabdca81e31d9acbc4af76b30f532b6ed7f3bf_sol_Honey.hex,1.516599416732788
arithmetic.integer_overflow_mapping_sym_1_sol_IntegerOverflowMappingSym1.hex,1.3262977600097656
unchecked_low_level_calls.0xf70d589d76eebdd7c12cc5eec99f8f6fa4233b9e_sol_WhaleGiveaway2.hex,1.61677885055542
unchecked_low_level_calls.unchecked_return_value_sol_ReturnValue.hex,1.569502353668213
denial_of_service.dos_simple_sol_DosOneFunc.hex,1.5691688060760498
unchecked_low_level_calls.0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839_sol_TokenBank.hex,1.4664781093597412
reentrancy.0x8c7777c45481dba411450c228cb692ac3d550344_sol_Log.hex,1.478822946548462
bad_randomness.lottery_sol_Lottery.hex,1.316542387008667
unchecked_low_level_calls.0x39cfd754c85023648bf003bea2dd498c5612abfa_sol_Token.hex,1.5709314346313477
reentrancy.0x7b368c4e805c3870b6c49a3f1f49f69af8662cf3_sol_Log.hex,1.2685604095458984
unchecked_low_level_calls.mishandled_sol_SendBack.hex,1.320418357849121
bad_randomness.smart_billions_sol_SafeMath.hex,1.3167026042938232
short_addresses.short_address_example_sol_MyToken.hex,1.4194152355194092
unchecked_low_level_calls.0x663e4229142a27f00bafb5d087e1e730648314c3_sol_PandaBase.hex,1.8177852630615234
unchecked_low_level_calls.0x39cfd754c85023648bf003bea2dd498c5612abfa_sol_Ownable.hex,1.4765796661376953
bad_randomness.lucky_doubler_sol_LuckyDoubler.hex,1.5216331481933594
reentrancy.0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8_sol_LogFile.hex,1.568556308746338
reentrancy.0x561eac93c92360949ab1f1403323e6db345cbf31_sol_BANK_SAFE.hex,1.620715856552124
unchecked_low_level_calls.0x78c2a1e91b52bca4130b6ed9edd9fbcfd4671c37_sol_WhaleGiveaway1.hex,1.5670037269592285
denial_of_service.auction_sol_DosAuction.hex,1.2769341468811035
reentrancy.spank_chain_payment_sol_HumanStandardToken.hex,1.3180391788482666
unchecked_low_level_calls.0x663e4229142a27f00bafb5d087e1e730648314c3_sol_PandaOwnership.hex,2.5201897621154785
reentrancy.0x7a8721a9d64c74da899424c1b52acbf58ddc9782_sol_PrivateDeposit.hex,1.4208691120147705
reentrancy.0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839_sol_Ownable.hex,1.2711479663848877
unchecked_low_level_calls.0x663e4229142a27f00bafb5d087e1e730648314c3_sol_PandaAccessControl.hex,1.3162908554077148
front_running.ERC20_sol_ERC20.hex,1.2661263942718506
access_control.proxy_sol_Proxy.hex,1.2666692733764648
reentrancy.0x93c32845fae42c83a70e5f06214c8433665c2ab5_sol_X_WALLET.hex,1.416912317276001
unchecked_low_level_calls.king_of_the_ether_throne_sol_KingOfTheEtherThrone.hex,1.6172809600830078
unchecked_low_level_calls.0xb0510d68f210b7db66e8c7c814f22680f2b8d1d6_sol_Puppet.hex,1.2160837650299072
reentrancy.0xb93430ce38ac4a6bb47fb1fc085ea669353fd89e_sol_PrivateBank.hex,1.4167721271514893
reentrancy.0x23a91059fdc9579a9fbd0edc5f2ea0bfdb70deb4_sol_Log.hex,1.3186163902282715
arithmetic.BECToken_sol_SafeMath.hex,1.517087459564209
unchecked_low_level_calls.0xd5967fed03e85d1cce44cab284695b41bc675b5c_sol_demo.hex,1.3166022300720215
reentrancy.0x7541b76cb60f4c60af330c208b0623b7f54bf615_sol_Log.hex,1.421271800994873
other.crypto_roulette_sol_CryptoRoulette.hex,1.5716159343719482
unchecked_low_level_calls.0xb7c5c5aa4d42967efe906e1b66cb8df9cebf04f7_sol_keepMyEther.hex,1.2663655281066895
reentrancy.reentrance_sol_Reentrance.hex,1.5197205543518066
reentrancy.0xb93430ce38ac4a6bb47fb1fc085ea669353fd89e_sol_Log.hex,1.277214527130127
reentrancy.spank_chain_payment_sol_StandardToken.hex,1.3193626403808594
unchecked_low_level_calls.etherpot_lotto_sol_Lotto.hex,1.3668053150177002
denial_of_service.send_loop_sol_Refunder.hex,1.1666154861450195
unchecked_low_level_calls.0x3a0e9acd953ffc0dd18d63603488846a6b8b2b01_sol_Ownable.hex,1.2720122337341309
unchecked_low_level_calls.0xbebbfe5b549f5db6e6c78ca97cac19d1fb03082c_sol_Proxy.hex,1.2164452075958252
unchecked_low_level_calls.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10_sol_daoPOLSKAtokens.hex,4.123146057128906
arithmetic.BECToken_sol_Pausable.hex,1.328688144683838
bad_randomness.old_blockhash_sol_PredictTheBlockHashChallenge.hex,1.1662445068359375
arithmetic.integer_overflow_1_sol_Overflow.hex,1.168067455291748
unchecked_low_level_calls.0x806a6bd219f162442d992bdc4ee6eba1f2c5a707_sol_Pie.hex,1.2662765979766846
unchecked_low_level_calls.0x663e4229142a27f00bafb5d087e1e730648314c3_sol_Pausable.hex,1.21848464012146
reentrancy.etherbank_sol_EtherBank.hex,1.2658209800720215
arithmetic.integer_overflow_multitx_onefunc_feasible_sol_IntegerOverflowMultiTxOneFuncFeasible.hex,1.2258665561676025
unchecked_low_level_calls.0x8fd1e427396ddb511533cf9abdbebd0a7e08da35_sol_Token.hex,1.1666581630706787
reentrancy.0xbaf51e761510c1a11bf48dd87c0307ac8a8c8a4f_sol_Log.hex,1.1666395664215088
access_control.unprotected0_sol_Unprotected.hex,1.2177834510803223
unchecked_low_level_calls.0x663e4229142a27f00bafb5d087e1e730648314c3_sol_ClockAuctionBase.hex,0.9657196998596191
unchecked_low_level_calls.0x3e013fc32a54c4c5b6991ba539dcd0ec4355c859_sol_MultiplicatorX4.hex,1.0160019397735596
unchecked_low_level_calls.0xe82f0742a71a02b9e9ffc142fdcb6eb1ed06fb87_sol_Freebie.hex,1.066175937652588
unchecked_low_level_calls.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10_sol_StandardToken.hex,1.2664144039154053
arithmetic.timelock_sol_TimeLock.hex,1.016195297241211
unchecked_low_level_calls.0x4051334adc52057aca763453820cb0e045076ef3_sol_airdrop.hex,0.9658129215240479
arithmetic.integer_overflow_mul_sol_IntegerOverflowMul.hex,0.9657199382781982
reentrancy.0x23a91059fdc9579a9fbd0edc5f2ea0bfdb70deb4_sol_PrivateBank.hex,1.0661485195159912
unchecked_low_level_calls.0xdb1c55f6926e7d847ddf8678905ad871a68199d2_sol_FreeEth.hex,1.0662319660186768
unchecked_low_level_calls.0x524960d55174d912768678d8c606b4d50b79d7b1_sol_Centra4.hex,0.9662356376647949
bad_randomness.blackjack_sol_BlackJack.hex,2.869678020477295
unchecked_low_level_calls.0xec329ffc97d75fe03428ae155fc7793431487f63_sol_TokenSender.hex,4.222327470779419
unchecked_low_level_calls.0x3f2ef511aa6e75231e4deafc7a3d2ecab3741de2_sol_WhaleGiveaway2.hex,1.0656952857971191
reentrancy.reentrancy_insecure_sol_Reentrancy_insecure.hex,1.1159095764160156
reentrancy.0xbe4041d55db380c5ae9d4a9b9703f1ed4e7e3888_sol_Log.hex,1.0159995555877686
access_control.FibonacciBalance_sol_FibonacciLib.hex,1.166172742843628
unchecked_low_level_calls.0xbaa3de6504690efb064420d89e871c27065cdd52_sol_VaultProxy.hex,1.0156610012054443
unchecked_low_level_calls.0xe894d54dca59cb53fe9cbc5155093605c7068220_sol_airDrop.hex,1.0160655975341797
time_manipulation.ether_lotto_sol_EtherLotto.hex,1.0657589435577393
arithmetic.integer_overflow_benign_1_sol_IntegerOverflowBenign1.hex,0.966010332107544
reentrancy.0xcead721ef5b11f1a7b530171aab69b16c5e66b6e_sol_WALLET.hex,1.1167495250701904
arithmetic.overflow_single_tx_sol_IntegerOverflowSingleTransaction.hex,0.965937614440918
unchecked_low_level_calls.0x610495793564aed0f9c7fc48dc4c7c9151d34fd6_sol_SimpleWallet.hex,1.0157909393310547
time_manipulation.roulette_sol_Roulette.hex,0.966177225112915
reentrancy.0x4e73b32ed6c35f570686b89848e5f39f20ecc106_sol_LogFile.hex,1.0165212154388428
unchecked_low_level_calls.0x89c1b3807d4c67df034fffb62f3509561218d30b_sol_TownCrier.hex,1.2666282653808594
reentrancy.0x01f8c4e3fa3edeb29e514cba738d87ce8c091d3f_sol_PERSONAL_BANK.hex,1.0666098594665527
unchecked_low_level_calls.0x663e4229142a27f00bafb5d087e1e730648314c3_sol_ERC721Metadata.hex,0.9660601615905762
unchecked_low_level_calls.0xf29ebe930a539a60279ace72c707cba851a57707_sol_B.hex,0.9660816192626953
unchecked_low_level_calls.lotto_sol_Lotto.hex,1.0164945125579834
unchecked_low_level_calls.0x8fd1e427396ddb511533cf9abdbebd0a7e08da35_sol_Ownable.hex,0.9658713340759277
access_control.simple_suicide_sol_SimpleSuicide.hex,0.9657025337219238
reentrancy.0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8_sol_DEP_BANK.hex,1.0661897659301758
arithmetic.BECToken_sol_BecToken.hex,1.416492223739624
reentrancy.0x7a8721a9d64c74da899424c1b52acbf58ddc9782_sol_Log.hex,1.015777349472046
unchecked_low_level_calls.0xb620cee6b52f96f3c6b253e6eea556aa2d214a99_sol_DrainMe.hex,1.1661291122436523
time_manipulation.governmental_survey_sol_Governmental.hex,1.0162758827209473
unchecked_low_level_calls.0x663e4229142a27f00bafb5d087e1e730648314c3_sol_SaleClockAuction.hex,2.6189730167388916
arithmetic.integer_overflow_multitx_multifunc_feasible_sol_IntegerOverflowMultiTxMultiFuncFeasible.hex,0.9661788940429688
time_manipulation.governmental_survey_sol_Attacker.hex,0.9665753841400146
denial_of_service.list_dos_sol_Government.hex,1.1165823936462402
reentrancy.0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b_sol_PENNY_BY_PENNY.hex,1.016148567199707
unchecked_low_level_calls.0x84d9ec85c9c568eb332b7226a8f826d897e0a4a8_sol_Owned.hex,0.9163970947265625
arithmetic.BECToken_sol_StandardToken.hex,0.9664418697357178
denial_of_service.dos_address_sol_DosGas.hex,1.016599178314209
access_control.incorrect_constructor_name2_sol_Missing.hex,0.9658410549163818
unchecked_low_level_calls.0x84d9ec85c9c568eb332b7226a8f826d897e0a4a8_sol_WedIndex.hex,1.1161556243896484
bad_randomness.guess_the_random_number_sol_GuessTheRandomNumberChallenge.hex,0.9160211086273193
reentrancy.0x7541b76cb60f4c60af330c208b0623b7f54bf615_sol_U_BANK.hex,1.0163404941558838
reentrancy.0xbaf51e761510c1a11bf48dd87c0307ac8a8c8a4f_sol_ETH_VAULT.hex,1.016110897064209
unchecked_low_level_calls.0x3a0e9acd953ffc0dd18d63603488846a6b8b2b01_sol_TokenBank.hex,0.9661731719970703
access_control.arbitrary_location_write_simple_sol_Wallet.hex,0.9153985977172852
unchecked_low_level_calls.0xb11b2fed6c9354f7aa2f658d3b4d7b31d8a13b77_sol_DepositProxy.hex,0.965961217880249
unchecked_low_level_calls.0x52d2e0f9b01101a59b38a3d05c80b7618aeed984_sol_EtherGet.hex,0.9660208225250244
reentrancy.0xf015c35649c82f5467c9c74b7f28ee67665aad68_sol_MY_BANK.hex,1.0160551071166992
unchecked_low_level_calls.0xf2570186500a46986f3139f65afedc2afe4f445d_sol_RealOldFuckMaker.hex,0.9666876792907715
unchecked_low_level_calls.0x663e4229142a27f00bafb5d087e1e730648314c3_sol_Ownable.hex,0.9155137538909912
reentrancy.0x941d225236464a25eb18076df7da6a91d0f95e9e_sol_Log.hex,1.0160183906555176
access_control.rubixi_sol_Rubixi.hex,3.8213984966278076
access_control.wallet_03_wrong_constructor_sol_Wallet.hex,1.0662014484405518
unchecked_low_level_calls.0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839_sol_Ownable.hex,0.8655068874359131
bad_randomness.blackjack_sol_Deck.hex,0.8658514022827148
unchecked_low_level_calls.0xd2018bfaa266a9ec0a1a84b061640faa009def76_sol_Pie.hex,1.065382957458496
reentrancy.spank_chain_payment_sol_LedgerChannel.hex,0.915717601776123
arithmetic.BECToken_sol_BasicToken.hex,0.9662086963653564
reentrancy.reentrancy_bonus_sol_Reentrancy_bonus.hex,0.965630054473877
